kode_pintu	tinggi_air	kode_kota	banjir
2	3440	1	0
17	2090	4	0
18	3060	3	0
19	2710	3	0
20	1960	2	0
6	0	2	0
19	2680	3	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
5	2000	0	0
5	2000	0	0
0	-20	0	0
7	460	0	0
8	1510	0	0
9	7740	0	0
4	660	0	0
10	220	3	0
11	5110	0	0
12	1850	2	0
13	1660	2	0
14	-50	2	0
15	1090	0	0
16	1240	1	0
2	3440	1	0
17	2080	4	0
18	3010	3	0
20	2100	2	0
2	3440	1	0
6	0	2	0
19	2650	3	0
19	2650	3	0
19	2650	3	0
0	-30	0	0
7	460	0	0
8	1510	0	0
9	7650	0	0
4	650	0	0
10	210	3	0
11	4960	0	0
12	1830	2	0
13	1620	2	0
14	-80	2	0
15	1080	0	0
16	1240	1	0
17	2070	4	0
18	3020	3	0
20	2070	2	0
6	0	2	0
5	3300	0	0
5	3300	0	0
0	-40	0	0
7	460	0	0
8	1510	0	0
9	7550	0	0
4	650	0	0
10	200	3	0
11	4830	0	0
12	1840	2	0
13	1620	2	0
14	-380	2	0
15	1070	0	0
16	1240	1	0
2	3440	1	0
17	2060	4	0
18	3010	3	0
20	2060	2	0
0	-40	0	0
11	4770	0	0
6	0	2	0
7	460	0	0
8	1510	0	0
9	7450	0	0
4	640	0	0
10	-60	3	0
12	1810	2	0
13	1570	2	0
14	10	2	0
15	1070	0	0
16	1240	1	0
2	3440	1	0
17	2050	4	0
18	2910	3	0
20	2030	2	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
2	3440	1	0
16	1240	1	0
6	0	2	0
19	2600	3	0
5	3300	0	0
19	2600	3	0
5	3300	0	0
5	3300	0	0
5	3300	0	0
5	3300	0	0
5	3300	0	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
3	1000	1	0
0	-40	0	0
7	450	0	0
8	1500	0	0
9	7630	0	0
4	650	0	0
10	50	3	0
11	4630	0	0
12	1790	2	0
13	1540	2	0
14	-70	2	0
15	1070	0	0
17	2050	4	0
18	2900	3	0
20	2060	2	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
11	4640	0	0
6	0	2	0
11	4640	0	0
11	4640	0	0
3	400	1	0
7	450	0	0
8	1490	0	0
9	7620	0	0
4	650	0	0
10	70	3	0
12	1760	2	0
13	1460	2	0
14	-110	2	0
15	1070	0	0
16	1240	1	0
17	2030	4	0
18	2900	3	0
20	2020	2	0
6	0	2	0
3	400	1	0
1	1400	1	0
11	4500	0	0
1	1400	1	0
11	4500	0	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
1	1400	1	0
7	450	0	0
8	1480	0	0
9	7600	0	0
4	630	0	0
10	80	3	0
12	1740	2	0
13	1420	2	0
14	-140	2	0
15	1060	0	0
16	1240	1	0
17	2020	4	0
18	2820	3	0
19	2540	3	0
20	2150	2	0
6	0	2	0
3	400	1	0
7	450	0	0
8	1480	0	0
9	7530	0	0
4	620	0	0
10	80	3	0
12	1710	2	0
13	1400	2	0
14	-180	2	0
15	1040	0	0
16	1240	1	0
17	2010	4	0
18	2700	3	0
19	2450	3	0
20	2040	2	0
16	1240	1	0
19	2400	3	0
16	1240	1	0
19	2400	3	0
6	0	2	0
3	400	1	0
7	460	0	0
8	1480	0	0
9	7440	0	0
4	610	0	0
12	1700	2	0
13	1400	2	0
14	-230	2	0
15	1040	0	0
17	2010	4	0
18	2660	3	0
20	1920	2	0
6	0	2	0
3	400	1	0
7	470	0	0
8	1480	0	0
9	7380	0	0
4	610	0	0
12	1670	2	0
13	1350	2	0
14	-220	2	0
15	1040	0	0
17	2000	4	0
18	2580	3	0
20	1920	2	0
10	80	3	0
10	80	3	0
15	1030	0	0
6	0	2	0
3	400	1	0
11	4200	0	0
11	4200	0	0
11	4200	0	0
5	3200	0	0
5	3200	0	0
7	480	0	0
8	1470	0	0
9	7320	0	0
4	600	0	0
10	-90	3	0
12	1650	2	0
13	1350	2	0
14	-290	2	0
16	1240	1	0
17	2000	4	0
18	2520	3	0
19	2270	3	0
20	1970	2	0
15	1020	0	0
6	0	2	0
3	400	1	0
7	470	0	0
8	1460	0	0
9	7270	0	0
4	610	0	0
10	40	3	0
12	1640	2	0
13	1370	2	0
14	-290	2	0
16	1240	1	0
17	1990	4	0
18	2480	3	0
19	2190	3	0
20	1890	2	0
16	1240	1	0
6	0	2	0
3	400	1	0
5	3200	0	0
5	3200	0	0
11	4100	0	0
7	450	0	0
8	1460	0	0
9	7220	0	0
4	620	0	0
10	40	3	0
12	1640	2	0
13	1350	2	0
14	-370	2	0
15	1020	0	0
17	1990	4	0
18	2450	3	0
19	2190	3	0
20	1850	2	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
3	400	1	0
4	620	0	0
6	0	2	0
7	440	0	0
8	1460	0	0
9	7180	0	0
10	50	3	0
12	1630	2	0
13	1340	2	0
14	-390	2	0
15	1030	0	0
16	1240	1	0
17	1990	4	0
18	2410	3	0
19	2160	3	0
20	1830	2	0
4	620	0	0
6	0	2	0
5	3200	0	0
5	3200	0	0
7	440	0	0
8	1450	0	0
9	7140	0	0
10	50	3	0
11	4120	0	0
12	1600	2	0
13	1350	2	0
14	-450	2	0
15	1020	0	0
16	1240	1	0
17	1990	4	0
18	2370	3	0
19	2120	3	0
20	1830	2	0
16	1240	1	0
6	0	2	0
0	-50	0	0
7	430	0	0
8	1450	0	0
9	7110	0	0
4	590	0	0
10	50	3	0
11	4040	0	0
12	1600	2	0
13	1420	2	0
14	-490	2	0
15	1010	0	0
17	1980	4	0
18	2360	3	0
19	2080	3	0
20	1780	2	0
0	-50	0	0
6	0	2	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
0	-50	0	0
5	3200	0	0
5	3200	0	0
7	430	0	0
8	1450	0	0
9	7090	0	0
4	550	0	0
10	60	3	0
11	4010	0	0
12	1600	2	0
13	1390	2	0
14	-550	2	0
15	1010	0	0
16	1240	1	0
17	1980	4	0
18	2330	3	0
19	2070	3	0
20	1800	2	0
6	0	2	0
7	420	0	0
8	1460	0	0
9	7050	0	0
4	550	0	0
10	60	3	0
11	3990	0	0
12	1610	2	0
13	1420	2	0
14	-560	2	0
15	1010	0	0
16	1240	1	0
17	1980	4	0
18	2300	3	0
19	2030	3	0
20	1830	2	0
6	0	2	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
5	3200	0	0
7	410	0	0
8	1470	0	0
9	7020	0	0
4	530	0	0
10	60	3	0
11	3930	0	0
12	1600	2	0
13	1440	2	0
14	-570	2	0
15	1000	0	0
16	1240	1	0
17	1970	4	0
18	2280	3	0
19	2000	3	0
20	1780	2	0
6	0	2	0
7	410	0	0
8	1480	0	0
9	6990	0	0
4	530	0	0
10	50	3	0
11	3870	0	0
12	1610	2	0
13	1430	2	0
14	-670	2	0
15	980	0	0
16	1240	1	0
17	1970	4	0
18	2260	3	0
19	1990	3	0
20	1780	2	0
16	1240	1	0
6	0	2	0
7	410	0	0
8	1470	0	0
9	6960	0	0
4	520	0	0
10	50	3	0
11	3850	0	0
12	1610	2	0
13	1470	2	0
14	-750	2	0
15	990	0	0
17	1970	4	0
18	2190	3	0
19	1970	3	0
20	1790	2	0
4	520	0	0
6	0	2	0
7	400	0	0
8	1460	0	0
9	6950	0	0
10	50	3	0
11	3800	0	0
12	1620	2	0
13	1470	2	0
14	-770	2	0
15	980	0	0
16	1240	1	0
17	1960	4	0
18	2170	3	0
19	1970	3	0
20	1760	2	0
6	0	2	0
7	400	0	0
8	1450	0	0
9	6930	0	0
4	520	0	0
10	50	3	0
11	3770	0	0
12	1630	2	0
13	1460	2	0
14	-810	2	0
15	990	0	0
16	1240	1	0
17	1960	4	0
18	2140	3	0
19	1940	3	0
20	1760	2	0
13	1520	2	0
6	0	2	0
7	400	0	0
8	1450	0	0
9	6960	0	0
4	510	0	0
10	40	3	0
11	3740	0	0
12	1640	2	0
14	-830	2	0
15	980	0	0
16	1240	1	0
17	1960	4	0
18	2180	3	0
19	1920	3	0
20	1760	2	0
6	0	2	0
7	400	0	0
8	1440	0	0
9	6930	0	0
4	510	0	0
10	40	3	0
11	3700	0	0
12	1650	2	0
13	1530	2	0
14	-930	2	0
15	980	0	0
16	1240	1	0
17	1950	4	0
18	2160	3	0
19	1910	3	0
20	1750	2	0
15	980	0	0
6	0	2	0
7	390	0	0
8	1430	0	0
9	6930	0	0
4	510	0	0
10	40	3	0
11	3690	0	0
12	1660	2	0
13	1550	2	0
14	-900	2	0
16	1240	1	0
17	1950	4	0
18	2170	3	0
19	1890	3	0
20	1750	2	0
10	40	3	0
6	0	2	0
7	390	0	0
8	1430	0	0
9	6910	0	0
4	510	0	0
11	3660	0	0
12	1660	2	0
13	1560	2	0
14	-890	2	0
15	980	0	0
16	1240	1	0
17	1950	4	0
18	2150	3	0
19	1880	3	0
20	1770	2	0
6	0	2	0
7	390	0	0
8	1420	0	0
9	6890	0	0
4	500	0	0
10	30	3	0
11	3630	0	0
12	1700	2	0
13	1630	2	0
14	-950	2	0
15	970	0	0
16	1240	1	0
17	1940	4	0
18	2110	3	0
19	1900	3	0
20	1670	2	0
6	0	2	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
5	3100	0	0
7	390	0	0
8	1410	0	0
9	6870	0	0
4	500	0	0
10	30	3	0
11	3580	0	0
12	1750	2	0
13	1710	2	0
14	-1010	2	0
15	980	0	0
16	1240	1	0
17	1940	4	0
18	2120	3	0
19	1900	3	0
20	1600	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
6	0	2	0
7	390	0	0
8	1410	0	0
9	6860	0	0
4	500	0	0
10	30	3	0
11	3550	0	0
12	1750	2	0
13	1690	2	0
14	-1040	2	0
15	970	0	0
16	1240	1	0
17	1940	4	0
18	2110	3	0
19	1910	3	0
20	1770	2	0
7	390	0	0
8	1410	0	0
9	6860	0	0
4	500	0	0
10	30	3	0
11	3550	0	0
12	1750	2	0
13	1690	2	0
14	-1040	2	0
15	970	0	0
16	1240	1	0
